TIMESTAMP|QUEUE_TIME_MS|PROCESS_TIME_MS|PROCESSOR_UUID|PROCESSOR_NAME|COMPONENT|RELATIONSHIP|PG_UUID|PG_NAME|LOG
2025-08-26 12:43:15,156|23|0|4db8dda7|Publish Check Status Response|PJMS|pre|99c6a348|Pure Check Status|Filename: 24351393-74de-4830-bb51-56e7c73a215c | MTNA - Core Operations & Management > Checks and Validate > Pure Check Status | ISL-CORE.CHECK_STATUS_REQ.TA - Response sent :  'ISL-CORE.CHECK_STATUS_REQ.TA.RESP' :{ "id": "B3F9796303C1450AA7F7CEC611D6ACE0", "name": "CHECK_REG_STATUS_REQ", "resultCode": "SUCCESS", "dataObject": { "trxId": "B3F9796303C1450AA7F7CEC611D6ACE0", "instanceId": 800001, "idCompany": 1, "respCode": 405, "respDesc": "", "customMessage": { "id": "405", "messages": { "EN": "" } }, "arrayOptions": null, "data": { "TRX_ID": "", "TRX_TYPE_ID": "" }, "createdDateTime": "Tue Aug 26 12:43:15 ICT 2025", "msisdn": "333333503", "iccid": "3333333333333333503", "customerAccountID": null, "statusSummary": null, "trxStatus": { "name": "REJECTED", "trxStatusId": 405 }, "reasonTypeIds": "Translation from ECW", "reasonComments": "testinh520226", "customerInformation": null, "abillityRespCode": null, "abillityRespMsg": null } }
2025-08-26 12:43:15,560|1022|0|bbcebe73|Publish Request to MQ|PJMS|success|ffd3d7af|Check Status|Filename: 946f9e71-ba35-4426-8da6-f10bc83439fe | MTNA - EAI, MM, USSD & Utility > EAI > SOAP API > Registration > Operations > Checks > Check Status |  - Response from : 'ISL-CORE.CHECK_STATUS_REQ.TA': { "id": "B3F9796303C1450AA7F7CEC611D6ACE0", "name": "CHECK_REG_STATUS_REQ", "resultCode": "SUCCESS", "dataObject": { "trxId": "B3F9796303C1450AA7F7CEC611D6ACE0", "instanceId": 800001, "idCompany": 1, "respCode": 405, "respDesc": "", "customMessage": { "id": "405", "messages": { "EN": "" } }, "arrayOptions": null, "data": { "TRX_ID": "", "TRX_TYPE_ID": "" }, "createdDateTime": "Tue Aug 26 12:43:15 ICT 2025", "msisdn": "333333503", "iccid": "3333333333333333503", "customerAccountID": null, "statusSummary": null, "trxStatus": { "name": "REJECTED", "trxStatusId": 405 }, "reasonTypeIds": "Translation from ECW", "reasonComments": "testinh520226", "customerInformation": null, "abillityRespCode": null, "abillityRespMsg": null } }
2025-08-26 12:43:15,617|7|0|d0d2f644|Set Response XML template|UA|success|9a8e000a|Prepare Success Response|
2025-08-26 12:43:15,621|4|2|95a83284|JSON to XML|EGS|success|9a8e000a|Prepare Success Response|
2025-08-26 12:43:15,632|11|0|947f5cb1|Fix Response Header|RT|success|9a8e000a|Prepare Success Response|
2025-08-26 12:43:15,672|14|0|2b069e2d|Log on Audit Trail Enabled|ROA|unmatched|3b62ceb2|Log Audit Trail|
2025-08-26 12:43:15,697|2|0|c0929236|Success|UA|success|67ffd917|Prepare final response|
2025-08-26 12:43:15,699|2|0|9fdc0e34|SOAP Response?|ROA|XML|67ffd917|Prepare final response|
2025-08-26 12:43:15,710|11|0|34c04b95|Set MiME as text/xml|UA|success|67ffd917|Prepare final response|
2025-08-26 12:43:15,714|4|0|8fdd7f18|Remove Cache Entry (if any)|DF|failure|67ffd917|Prepare final response|
2025-08-26 12:43:15,739|14|0|82568899|Check gzip or deflate?|ROA|gzip|b6c286ee|Compress Response|
2025-08-26 12:43:15,742|3|0|96d2ac3a|Compress Response gzip|CompressContent|success|b6c286ee|Compress Response|
2025-08-26 12:43:15,762|19|0|ea664c0e|UpdateAttribute|UA|success|b6c286ee|Compress Response|
2025-08-26 12:43:15,782|2|1|a7f2324f|Send HTTP Response|HHRES|success|33a38f0e|EAI|Filename: 946f9e71-ba35-4426-8da6-f10bc83439fe | MTNA - EAI, MM, USSD & Utility > EAI | POST '/ISL_EAI/RegistrationWebService' - Response: 
